property_id,block_id,seating_type,clue_small_area,trading_name,x_coordinate,y_coordinate,industry_anzsic4_description
597960,513,Seats - Indoor,Kensington,Saha Thai Cafe,144.9324915,-37.79496478,Takeaway Food Services
110551,781,Seats - Outdoor,Port Melbourne,Cafe Port IT ,144.9253775,-37.82304058,Cafes and Restaurants
104019,16,Seats - Indoor,Melbourne (CBD),Movida Next Door,144.9690862,-37.81670922,Cafes and Restaurants
103328,15,Seats - Indoor,Melbourne (CBD),Cone Heads,144.965095,-37.81763649,Takeaway Food Services
101125,47,Seats - Indoor,Melbourne (CBD),Fomo Thai,144.9684972,-37.81296416,Cafes and Restaurants
579363,773,Seats - Outdoor,Docklands,Urban Hub,144.9412743,-37.82354216,Supermarket and Grocery Stores
589575,1103,Seats - Outdoor,Docklands,Broadcast Cafe,144.9458827,-37.81566514,Cafes and Restaurants
589841,76,Seats - Outdoor,Melbourne (CBD),Chocolateria San Churro QV,144.9657034,-37.810658,Cafes and Restaurants
104445,248,Seats - Indoor,Carlton,La Cacciatora Restaurant,144.9685975,-37.80116198,Cafes and Restaurants
110327,801,Seats - Indoor,Southbank,Ludlow Bar & Dining Room,144.9638287,-37.82082512,Cafes and Restaurants
103614,87,Seats - Indoor,Melbourne (CBD),Chinese Canteen,144.9687046,-37.80869914,Cafes and Restaurants
106095,254,Seats - Indoor,Carlton,Tank Fish And Chippery ,144.9661127,-37.80369873,Cafes and Restaurants
106621,862,Seats - Outdoor,South Yarra,The Albany,144.9797639,-37.83699215,Accommodation
106081,266,Seats - Indoor,Carlton,The Curtin,144.9656988,-37.80619915,"Pubs, Taverns and Bars"
609480,1108,Seats - Indoor,Docklands,Indi Hots,144.9434599,-37.82044558,Cafes and Restaurants
110273,931,Seats - Outdoor,Parkville,Meerkat Manor,144.9514349,-37.78428452,Takeaway Food Services
110362,811,Seats - Outdoor,Southbank,Dee Casa,144.9635826,-37.82348388,Cafes and Restaurants
108538,56,Seats - Indoor,Melbourne (CBD),Shanghai Dragon Dumpling House,144.9676479,-37.81246709,Cafes and Restaurants
105713,62,Seats - Indoor,Melbourne (CBD),Kultura,144.9562135,-37.81439357,Cafes and Restaurants
103924,17,Seats - Indoor,Melbourne (CBD),Bullrun,144.9708344,-37.81560645,Cafes and Restaurants
107875,262,Seats - Outdoor,Carlton,QB's Cafe,144.9599256,-37.80440558,Cafes and Restaurants
109418,26,Seats - Outdoor,Melbourne (CBD),Caboose Canteen,144.9674304,-37.81584777,Cafes and Restaurants
105460,82,Seats - Indoor,Melbourne (CBD),Uniku Sushi,144.9549514,-37.81275166,Cafes and Restaurants
110095,42,Seats - Outdoor,Melbourne (CBD),Famish'd,144.9578132,-37.81636534,Cafes and Restaurants
105636,355,Seats - Indoor,North Melbourne,The Leveson,144.9514591,-37.80370014,"Pubs, Taverns and Bars"
109389,66,Seats - Indoor,Melbourne (CBD),Pie Face,144.9651047,-37.81169356,Takeaway Food Services
103413,345,Seats - Indoor,North Melbourne,Agraba,144.9492052,-37.803603,Cafes and Restaurants
578325,6,Seats - Indoor,Melbourne (CBD),Arintji,144.9699175,-37.81784465,Cafes and Restaurants
108573,77,Seats - Indoor,Melbourne (CBD),Whisky and Alement,144.9671591,-37.81011116,"Pubs, Taverns and Bars"
101210,57,Seats - Indoor,Melbourne (CBD),Funky Curry,144.968386,-37.81247257,Cafes and Restaurants
101613,204,Seats - Outdoor,Carlton,Clyde Hotel,144.9657541,-37.79725532,"Pubs, Taverns and Bars"
109492,114,Seats - Indoor,Melbourne (CBD),Mr Burger ,144.9589969,-37.80771121,Cafes and Restaurants
101159,41,Seats - Outdoor,Melbourne (CBD),In A Rush ,144.9555529,-37.81677365,Cafes and Restaurants
560004,1109,Seats - Indoor,Docklands,Achelya Cafe,144.942139,-37.81434525,Cafes and Restaurants
105737,74,Seats - Indoor,Melbourne (CBD),Mook Ji Bar,144.9603254,-37.81244232,Cafes and Restaurants
620312,1110,Seats - Indoor,Docklands,Gold Leaf Harbour View Restaurant Pty Ltd,144.9378299,-37.81315031,Cafes and Restaurants
108989,68,Seats - Indoor,Melbourne (CBD),Hudson's Coffee,144.9720594,-37.81012699,Cafes and Restaurants
111175,803,Seats - Indoor,Southbank,Nobu Melbourne,144.9586604,-37.82312164,Cafes and Restaurants
101127,46,Seats - Outdoor,Melbourne (CBD),Simpsons Chips & Burgers,144.9679684,-37.81310923,Takeaway Food Services
575820,802,Seats - Indoor,Southbank,Guava Bean,144.962154,-37.82167834,Cafes and Restaurants
103946,14,Seats - Indoor,Melbourne (CBD),Randy Dragon,144.9638507,-37.81763918,"Pubs, Taverns and Bars"
106238,247,Seats - Outdoor,Carlton,Players On Lygon,144.9670522,-37.80245924,"Pubs, Taverns and Bars"
589450,790,Seats - Outdoor,Port Melbourne,Bonnie and Duke Cafe Port Melbourne,144.9050213,-37.82653298,Cafes and Restaurants
102067,27,Seats - Indoor,Melbourne (CBD),Capitano Restaurant and Bar,144.9707498,-37.81492031,Cafes and Restaurants
109716,423,Seats - Indoor,West Melbourne (Residential),Katmandu Cottage,144.9497885,-37.80539346,Cafes and Restaurants
105746,85,Seats - Indoor,Melbourne (CBD),Menya Ramen,144.9630189,-37.81073331,Takeaway Food Services
106231,247,Seats - Indoor,Carlton,Piccolo Mondo,144.9672464,-37.80158026,Cafes and Restaurants
604124,1108,Seats - Outdoor,Docklands,Squires Loft Dockland,144.943969,-37.81927362,Cafes and Restaurants
109852,266,Seats - Indoor,Carlton,Biryani King,144.9654212,-37.80670799,Cafes and Restaurants
574438,17,Seats - Indoor,Melbourne (CBD),Eau-De-Vie ,144.9716757,-37.81587662,"Pubs, Taverns and Bars"
106057,87,Seats - Outdoor,Melbourne (CBD),Troika Bar ,144.96859,-37.8091536,"Pubs, Taverns and Bars"
105991,95,Seats - Indoor,Melbourne (CBD),Cafe Stax,144.9629471,-37.80909156,Cafes and Restaurants
110326,801,Seats - Outdoor,Southbank,Soho Restaurant & Bar,144.9633758,-37.82092509,Cafes and Restaurants
620270,739,Seats - Indoor,Southbank,Blondie Bar,144.9677949,-37.82420378,Cafes and Restaurants
108644,760,Seats - Indoor,Melbourne (Remainder),In a Rush,144.9793624,-37.8441033,Cafes and Restaurants
101159,41,Seats - Indoor,Melbourne (CBD),In A Rush ,144.9555529,-37.81677365,Cafes and Restaurants
518847,256,Seats - Indoor,Carlton,Kaprica,144.9627813,-37.80336259,Cafes and Restaurants
103618,78,Seats - Indoor,Melbourne (CBD),Barista Cafe,144.9699756,-37.80941489,Cafes and Restaurants
105929,34,Seats - Indoor,Melbourne (CBD),Souperman,144.9632938,-37.81554941,Cafes and Restaurants
110456,748,Seats - Indoor,Southbank,Degani@Southbank,144.9693922,-37.82956555,Cafes and Restaurants
110765,24,Seats - Outdoor,Melbourne (CBD),Bistro Du Peuple,144.9638971,-37.81719967,Cafes and Restaurants
108968,31,Seats - Indoor,Melbourne (CBD),In Zone Cafe,144.9543659,-37.81818484,Cafes and Restaurants
108986,58,Seats - Indoor,Melbourne (CBD),The European,144.9724291,-37.8109513,Cafes and Restaurants
105432,646,Seats - Indoor,East Melbourne,Cafe Lansdowne,144.9781229,-37.80904405,Cafes and Restaurants
103627,38,Seats - Indoor,Melbourne (CBD),Subway,144.9713561,-37.81310178,Takeaway Food Services
525991,257,Seats - Indoor,Carlton,Briscola Espresso,144.9612607,-37.80241321,Cafes and Restaurants
106108,246,Seats - Outdoor,Carlton,Leyalina,144.9664967,-37.80114228,Cafes and Restaurants
110734,752,Seats - Indoor,Southbank,Sake Restaurant & Bar,144.9682264,-37.82094188,Cafes and Restaurants
102005,614,Seats - Indoor,East Melbourne,Freeo's,144.9840787,-37.81106468,Cafes and Restaurants
110606,753,Seats - Indoor,Southbank,Trampoline,144.9662623,-37.82066923,Takeaway Food Services
568593,413,Seats - Indoor,West Melbourne (Residential),Tong Fu Garden Melbourne,144.9444471,-37.80624547,Cafes and Restaurants
108555,66,Seats - Indoor,Melbourne (CBD),China Bar,144.967037,-37.81111923,Cafes and Restaurants
573925,1109,Seats - Indoor,Docklands,All Smiles,144.9414051,-37.8153411,Catering Services
101172,52,Seats - Outdoor,Melbourne (CBD),Sixpence Cafe,144.9561073,-37.81571393,Cafes and Restaurants
103094,216,Seats - Indoor,Carlton,Porcelain Tea Parlour,144.9697088,-37.79771402,Cafes and Restaurants
106210,218,Seats - Outdoor,Carlton,Copperwood ,144.9676,-37.79962339,Cafes and Restaurants
110415,812,Seats - Indoor,Southbank,Saporito Cafe Bar & Grill,144.9662582,-37.82261378,Cafes and Restaurants
111469,651,Seats - Indoor,East Melbourne,Park Hyatt Melbourne,144.9765098,-37.81131183,Accommodation
609479,1108,Seats - Indoor,Docklands,Delhi Belly,144.9441447,-37.82029136,Cafes and Restaurants
108505,906,Seats - Indoor,Parkville,Degani Bakery Cafe,144.9585626,-37.7849288,Cafes and Restaurants
104025,17,Seats - Indoor,Melbourne (CBD),Deli 101,144.9707353,-37.81595762,Takeaway Food Services
109660,646,Seats - Outdoor,East Melbourne,Basement Espresso,144.9778946,-37.80895362,Cafes and Restaurants
103978,131,Seats - Indoor,Docklands,Riverside Teppanyaki,144.9536422,-37.82253633,Cafes and Restaurants
101581,265,Seats - Outdoor,Carlton,Soul Soup Cafe,144.9642791,-37.80543863,Takeaway Food Services
575820,802,Seats - Indoor,Southbank,Nashi ,144.962154,-37.82167834,Cafes and Restaurants
103957,11,Seats - Indoor,Melbourne (CBD),Altius Coffee Brewers,144.9566017,-37.81988484,Takeaway Food Services
103957,11,Seats - Outdoor,Melbourne (CBD),Altius Coffee Brewers,144.9566017,-37.81988484,Takeaway Food Services
575820,802,Seats - Indoor,Southbank,V P R Vietnamese Pork Roll,144.962154,-37.82167834,Takeaway Food Services
107550,240,Seats - Indoor,Carlton,Bar Commercio,144.9588203,-37.80155731,Cafes and Restaurants
110708,72,Seats - Outdoor,Melbourne (CBD),Back Pocket Little Lonsdale,144.9560169,-37.8134766,Cafes and Restaurants
609488,1105,Seats - Indoor,Docklands,Platform 28,144.9498213,-37.81921015,Cafes and Restaurants
103415,345,Seats - Indoor,North Melbourne,Errol's Cafe,144.9490835,-37.80345572,Cafes and Restaurants
109996,618,Seats - Indoor,East Melbourne,My Sushi Japanese Cafe,144.9848341,-37.81608793,Cafes and Restaurants
106033,82,Seats - Indoor,Melbourne (CBD),The Brass Coq,144.9555039,-37.81299012,Cafes and Restaurants
109330,243,Seats - Indoor,Carlton,KFC Carlton,144.9636423,-37.8006201,Cafes and Restaurants
105746,85,Seats - Indoor,Melbourne (CBD),Monkey King Bar,144.9630189,-37.81073331,Cafes and Restaurants
108239,225,Seats - Indoor,Carlton,Ziyka,144.9710405,-37.7960463,Cafes and Restaurants
103978,131,Seats - Indoor,Docklands,Degani Bakery Cafe,144.9536422,-37.82253633,Cafes and Restaurants
107486,435,Seats - Indoor,West Melbourne (Residential),Sate Plus,144.9555843,-37.80619737,Bakery Product Manufacturing (Non-factory based)
108982,38,Seats - Outdoor,Melbourne (CBD),Coffee Exchange,144.9731836,-37.81260039,Cafes and Restaurants
106094,254,Seats - Outdoor,Carlton,The Dessert Box,144.9661056,-37.80373308,Cafes and Restaurants
105739,74,Seats - Indoor,Melbourne (CBD),Zambrero,144.9607949,-37.81236842,Cafes and Restaurants
103220,104,Seats - Indoor,Melbourne (CBD),Rim Thang,144.9604891,-37.80911597,Cafes and Restaurants
589841,76,Seats - Outdoor,Melbourne (CBD),Max Brenner Chocolates,144.9657034,-37.810658,Cafes and Restaurants
104022,17,Seats - Indoor,Melbourne (CBD),Cento Mani,144.9703367,-37.81637277,Takeaway Food Services
106095,254,Seats - Outdoor,Carlton,Tank Fish And Chippery ,144.9661127,-37.80369873,Cafes and Restaurants
101255,242,Seats - Indoor,Carlton,The Graduate Union of the University of Melbourne,144.961518,-37.80117842,Accommodation
620312,1110,Seats - Outdoor,Docklands,Burger Monster,144.9378299,-37.81315031,Takeaway Food Services
104010,15,Seats - Indoor,Melbourne (CBD),Grill'd ,144.9656264,-37.81760781,Cafes and Restaurants
110761,16,Seats - Outdoor,Melbourne (CBD),Chapter House Coffee,144.9676946,-37.81676378,Takeaway Food Services
106152,207,Seats - Indoor,Carlton,Heartattack and Vine,144.9671482,-37.7976433,Cafes and Restaurants
576024,1104,Seats - Indoor,Docklands,The Nixon Hotel,144.9479753,-37.81925128,"Pubs, Taverns and Bars"
110764,24,Seats - Indoor,Melbourne (CBD),Hako,144.9636828,-37.81726468,Cafes and Restaurants
592048,52,Seats - Outdoor,Melbourne (CBD),La Di Da,144.9556244,-37.81551353,Cafes and Restaurants
110843,1101,Seats - Indoor,Docklands,Pie Face,144.951187,-37.81501701,Cafes and Restaurants
589462,790,Seats - Outdoor,Port Melbourne,Sabre Cafe,144.9063359,-37.82797655,Cafes and Restaurants
108845,1101,Seats - Indoor,Docklands,RAB Bar & Restaurant,144.9541587,-37.82020559,Cafes and Restaurants
103608,77,Seats - Outdoor,Melbourne (CBD),Trunk,144.9689066,-37.80938323,Cafes and Restaurants
105479,94,Seats - Outdoor,Melbourne (CBD),Schnitz ,144.9590294,-37.81075124,Cafes and Restaurants
110607,753,Seats - Indoor,Southbank,Jarrah Restaurant & Bar,144.9671147,-37.82038777,Cafes and Restaurants
611367,1108,Seats - Outdoor,Docklands,The Groove Train ,144.9457644,-37.82205739,Cafes and Restaurants
106113,206,Seats - Indoor,Carlton,Ma's Dumpling Den,144.9665902,-37.80049164,Cafes and Restaurants
103942,15,Seats - Indoor,Melbourne (CBD),The Organic Food & Wine Deli ,144.9659028,-37.81706291,Other Specialised Food Retailing
110669,34,Seats - Indoor,Melbourne (CBD),Fugazza,144.9629844,-37.81570426,Cafes and Restaurants
589841,76,Seats - Indoor,Melbourne (CBD),Oporto @ QV,144.9657034,-37.810658,Takeaway Food Services
105913,38,Seats - Indoor,Melbourne (CBD),N Lee Bakery And Cafe,144.9716953,-37.81309819,Cafes and Restaurants
105851,54,Seats - Outdoor,Melbourne (CBD),Larder Section,144.9612043,-37.8138513,Cafes and Restaurants
105746,85,Seats - Outdoor,Melbourne (CBD),Monkey King Bar,144.9630189,-37.81073331,Cafes and Restaurants
109312,95,Seats - Indoor,Melbourne (CBD),Hungry Jack's,144.9634198,-37.80945732,Cafes and Restaurants
102151,36,Seats - Indoor,Melbourne (CBD),Verandah Cafe,144.9677144,-37.81474661,Takeaway Food Services
109694,434,Seats - Indoor,West Melbourne (Residential),Don Camillo Cafe Bar Restaurant,144.954241,-37.80592219,Cafes and Restaurants
105870,64,Seats - Indoor,Melbourne (CBD),French Saloon,144.9613283,-37.81354346,Cafes and Restaurants
110606,753,Seats - Outdoor,Southbank,Trampoline,144.9662623,-37.82066923,Takeaway Food Services
102133,34,Seats - Indoor,Melbourne (CBD),360 Brew Bar,144.9621844,-37.81615528,Cafes and Restaurants
110843,1101,Seats - Indoor,Docklands,Starbucks ,144.951187,-37.81501701,Cafes and Restaurants
105456,83,Seats - Outdoor,Melbourne (CBD),Melbourne Mahn Doo,144.9586601,-37.81145082,Cafes and Restaurants
101160,41,Seats - Indoor,Melbourne (CBD),Royal Melbourne Hotel,144.955228,-37.81686695,"Pubs, Taverns and Bars"
101204,56,Seats - Indoor,Melbourne (CBD),Shandong Mama Dumplings,144.9672768,-37.8124312,Cafes and Restaurants
105742,74,Seats - Indoor,Melbourne (CBD),Mamak ,144.9614561,-37.81220274,Cafes and Restaurants
101789,25,Seats - Outdoor,Melbourne (CBD),Yen Sushi Noodle,144.9655966,-37.8166033,Takeaway Food Services
627248,747,Seats - Outdoor,Southbank,Restuarant Ayams Chef,144.9679591,-37.82998246,Cafes and Restaurants
109388,86,Seats - Indoor,Melbourne (CBD),The Moat Bar & Cafe,144.965306,-37.80976881,Cafes and Restaurants
102118,32,Seats - Indoor,Melbourne (CBD),Oaks On Collins,144.9579514,-37.8176551,Accommodation
570811,801,Seats - Indoor,Southbank,Travelodge Southbank,144.9652401,-37.82133201,Accommodation
107874,262,Seats - Indoor,Carlton,Red Capsicum,144.9600381,-37.8044181,Cafes and Restaurants
111062,252,Seats - Indoor,Carlton,Lygon Charcoal Grill & Steakhouse,144.9666993,-37.80443778,Cafes and Restaurants
108629,720,Seats - Indoor,Melbourne (Remainder),Toasted,144.9771931,-37.83854242,Cafes and Restaurants
101789,25,Seats - Outdoor,Melbourne (CBD),Aix Cafe Creperie Salon,144.9655966,-37.8166033,Cafes and Restaurants
110111,437,Seats - Indoor,West Melbourne (Residential),Royal Standard Hotel,144.9542537,-37.80781408,"Pubs, Taverns and Bars"
102148,36,Seats - Indoor,Melbourne (CBD),Bistrot D'Orsay,144.9672778,-37.81485585,Cafes and Restaurants
105961,45,Seats - Outdoor,Melbourne (CBD),Laurent Boulangerie Patisserie,144.9643486,-37.81473293,Cafes and Restaurants
110542,804,Seats - Indoor,Southbank,West Village NYC,144.9523782,-37.82539976,Cafes and Restaurants
103943,15,Seats - Outdoor,Melbourne (CBD),The Quarter,144.9654844,-37.81710105,Cafes and Restaurants
106559,48,Seats - Indoor,Melbourne (CBD),Waiters Restaurant,144.9723505,-37.81207814,Cafes and Restaurants
103402,345,Seats - Outdoor,North Melbourne,Townhall Hotel North Melbourne,144.9489068,-37.80414139,"Pubs, Taverns and Bars"
108973,1101,Seats - Indoor,Docklands,Velluto,144.9523393,-37.81815358,Cafes and Restaurants
103957,11,Seats - Indoor,Melbourne (CBD),Degani Bakery Cafe,144.9566017,-37.81988484,Takeaway Food Services
110736,752,Seats - Indoor,Southbank,The Tea Room,144.9686338,-37.82281707,Cafes and Restaurants
105961,45,Seats - Indoor,Melbourne (CBD),Cafe Insieme,144.9643486,-37.81473293,Cafes and Restaurants
612820,52,Seats - Outdoor,Melbourne (CBD),Rock the Wok,144.9573923,-37.81531863,Cafes and Restaurants
106227,247,Seats - Outdoor,Carlton,Il Gusto,144.9671605,-37.80118693,Cafes and Restaurants
105934,33,Seats - Indoor,Melbourne (CBD),Cafe De Tuscany,144.960452,-37.8162783,Cafes and Restaurants
631080,1108,Seats - Indoor,Docklands,Cafernatics Forte,144.9450661,-37.81970478,Cafes and Restaurants
612820,52,Seats - Outdoor,Melbourne (CBD),Laurent Boulangerie Patisserie,144.9573923,-37.81531863,Cafes and Restaurants
625840,47,Seats - Indoor,Melbourne (CBD),Crisp Creative Salad,144.9701092,-37.81281453,Cafes and Restaurants
103997,12,Seats - Indoor,Melbourne (CBD),Riverside Deli & Coffee House,144.9582721,-37.81974184,Cafes and Restaurants
604118,1108,Seats - Indoor,Docklands,Subway Vic Harbour,144.9431188,-37.81977079,Takeaway Food Services
632898,1103,Seats - Indoor,Docklands,Focaccino,144.9490176,-37.81792089,Cafes and Restaurants
109302,85,Seats - Indoor,Melbourne (CBD),Tokui Sushi,144.9643593,-37.81143223,Takeaway Food Services
103924,17,Seats - Outdoor,Melbourne (CBD),Bullrun,144.9708344,-37.81560645,Cafes and Restaurants
105885,66,Seats - Indoor,Melbourne (CBD),Ling Nam Chinese Restaurant,144.9665408,-37.81199247,Cafes and Restaurants
104560,84,Seats - Indoor,Melbourne (CBD),Rustica Canteen,144.9598612,-37.81146107,Cafes and Restaurants
101137,46,Seats - Indoor,Melbourne (CBD),Nusantara,144.9665978,-37.81376503,Takeaway Food Services
103908,931,Seats - Outdoor,Parkville,Parkville Cafe,144.9501914,-37.79382016,Cafes and Restaurants
603923,78,Seats - Outdoor,Melbourne (CBD),Degani At Urban Workshop,144.9707325,-37.8091842,Cafes and Restaurants
104654,54,Seats - Indoor,Melbourne (CBD),Affogato,144.9612664,-37.81398752,Cafes and Restaurants
105672,68,Seats - Outdoor,Melbourne (CBD),Bad Boys,144.9707149,-37.81005686,Cafes and Restaurants
108555,66,Seats - Outdoor,Melbourne (CBD),Stalactites Restaurant,144.967037,-37.81111923,Cafes and Restaurants
101137,46,Seats - Outdoor,Melbourne (CBD),VB Rolls,144.9665978,-37.81376503,Takeaway Food Services
636694,270,Seats - Outdoor,Parkville,Dr Dax Kitchen,144.9612468,-37.79739836,Cafes and Restaurants
102174,38,Seats - Indoor,Melbourne (CBD),Cafe Alcaston,144.9735468,-37.81304887,Cafes and Restaurants
106798,724,Seats - Indoor,Melbourne (Remainder),"Village Melbourne - Garden, Arbor, Bistro & Terrace",144.9814116,-37.84752524,"Pubs, Taverns and Bars"
573924,1109,Seats - Indoor,Docklands,Berth Restaurant,144.9418421,-37.81515588,Cafes and Restaurants
102169,38,Seats - Outdoor,Melbourne (CBD),Engel's Espresso,144.9728919,-37.81330535,Takeaway Food Services
106337,317,Seats - Indoor,North Melbourne,Platinum Cafe,144.9430243,-37.7985945,Cafes and Restaurants
