,property_id,block_id,seating_type,clue_small_area,trading_name,x_coordinate,y_coordinate,industry_anzsic4_description
3264,108986,58,Indoor,Melbourne (CBD),The European,144.9724291,-37.8109513,Cafes and Restaurants
3265,105432,646,Indoor,East Melbourne,Cafe Lansdowne,144.9781229,-37.80904405,Cafes and Restaurants
3267,525991,257,Indoor,Carlton,Briscola Espresso,144.9612607,-37.80241321,Cafes and Restaurants
3268,106108,246,Outdoor,Carlton,Leyalina,144.9664967,-37.80114228,Cafes and Restaurants
3269,110734,752,Indoor,Southbank,Sake Restaurant & Bar,144.9682264,-37.82094188,Cafes and Restaurants
3270,102005,614,Indoor,East Melbourne,Freeo's,144.9840787,-37.81106468,Cafes and Restaurants
3272,568593,413,Indoor,West Melbourne (Residential),Tong Fu Garden Melbourne,144.9444471,-37.80624547,Cafes and Restaurants
3273,108555,66,Indoor,Melbourne (CBD),China Bar,144.967037,-37.81111923,Cafes and Restaurants
3275,101172,52,Outdoor,Melbourne (CBD),Sixpence Cafe,144.9561073,-37.81571393,Cafes and Restaurants
3276,103094,216,Indoor,Carlton,Porcelain Tea Parlour,144.9697088,-37.79771402,Cafes and Restaurants
3277,106210,218,Outdoor,Carlton,Copperwood ,144.9676,-37.79962339,Cafes and Restaurants
3278,110415,812,Indoor,Southbank,Saporito Cafe Bar & Grill,144.9662582,-37.82261378,Cafes and Restaurants
3280,609479,1108,Indoor,Docklands,Delhi Belly,144.9441447,-37.82029136,Cafes and Restaurants
3281,108505,906,Indoor,Parkville,Degani Bakery Cafe,144.9585626,-37.7849288,Cafes and Restaurants
3283,109660,646,Outdoor,East Melbourne,Basement Espresso,144.9778946,-37.80895362,Cafes and Restaurants
3284,103978,131,Indoor,Docklands,Riverside Teppanyaki,144.9536422,-37.82253633,Cafes and Restaurants
3286,575820,802,Indoor,Southbank,Nashi ,144.962154,-37.82167834,Cafes and Restaurants
3290,107550,240,Indoor,Carlton,Bar Commercio,144.9588203,-37.80155731,Cafes and Restaurants
3291,110708,72,Outdoor,Melbourne (CBD),Back Pocket Little Lonsdale,144.9560169,-37.8134766,Cafes and Restaurants
3292,609488,1105,Indoor,Docklands,Platform 28,144.9498213,-37.81921015,Cafes and Restaurants
3293,103415,345,Indoor,North Melbourne,Errol's Cafe,144.9490835,-37.80345572,Cafes and Restaurants
3294,109996,618,Indoor,East Melbourne,My Sushi Japanese Cafe,144.9848341,-37.81608793,Cafes and Restaurants
3295,106033,82,Indoor,Melbourne (CBD),The Brass Coq,144.9555039,-37.81299012,Cafes and Restaurants
3296,109330,243,Indoor,Carlton,KFC Carlton,144.9636423,-37.8006201,Cafes and Restaurants
3297,105746,85,Indoor,Melbourne (CBD),Monkey King Bar,144.9630189,-37.81073331,Cafes and Restaurants
3298,108239,225,Indoor,Carlton,Ziyka,144.9710405,-37.7960463,Cafes and Restaurants
3299,103978,131,Indoor,Docklands,Degani Bakery Cafe,144.9536422,-37.82253633,Cafes and Restaurants
3301,108982,38,Outdoor,Melbourne (CBD),Coffee Exchange,144.9731836,-37.81260039,Cafes and Restaurants
3302,106094,254,Outdoor,Carlton,The Dessert Box,144.9661056,-37.80373308,Cafes and Restaurants
3303,105739,74,Indoor,Melbourne (CBD),Zambrero,144.9607949,-37.81236842,Cafes and Restaurants
3304,103220,104,Indoor,Melbourne (CBD),Rim Thang,144.9604891,-37.80911597,Cafes and Restaurants
3305,589841,76,Outdoor,Melbourne (CBD),Max Brenner Chocolates,144.9657034,-37.810658,Cafes and Restaurants
3307,106095,254,Outdoor,Carlton,Tank Fish And Chippery ,144.9661127,-37.80369873,Cafes and Restaurants
3310,104010,15,Indoor,Melbourne (CBD),Grill'd ,144.9656264,-37.81760781,Cafes and Restaurants
3312,106152,207,Indoor,Carlton,Heartattack and Vine,144.9671482,-37.7976433,Cafes and Restaurants
3314,110764,24,Indoor,Melbourne (CBD),Hako,144.9636828,-37.81726468,Cafes and Restaurants
3315,592048,52,Outdoor,Melbourne (CBD),La Di Da,144.9556244,-37.81551353,Cafes and Restaurants
3316,110843,1101,Indoor,Docklands,Pie Face,144.951187,-37.81501701,Cafes and Restaurants
3317,589462,790,Outdoor,Port Melbourne,Sabre Cafe,144.9063359,-37.82797655,Cafes and Restaurants
3318,108845,1101,Indoor,Docklands,RAB Bar & Restaurant,144.9541587,-37.82020559,Cafes and Restaurants
3319,103608,77,Outdoor,Melbourne (CBD),Trunk,144.9689066,-37.80938323,Cafes and Restaurants
3320,105479,94,Outdoor,Melbourne (CBD),Schnitz ,144.9590294,-37.81075124,Cafes and Restaurants
3321,110607,753,Indoor,Southbank,Jarrah Restaurant & Bar,144.9671147,-37.82038777,Cafes and Restaurants
3322,611367,1108,Outdoor,Docklands,The Groove Train ,144.9457644,-37.82205739,Cafes and Restaurants
3323,106113,206,Indoor,Carlton,Ma's Dumpling Den,144.9665902,-37.80049164,Cafes and Restaurants
3325,110669,34,Indoor,Melbourne (CBD),Fugazza,144.9629844,-37.81570426,Cafes and Restaurants
3327,105913,38,Indoor,Melbourne (CBD),N Lee Bakery And Cafe,144.9716953,-37.81309819,Cafes and Restaurants
3328,105851,54,Outdoor,Melbourne (CBD),Larder Section,144.9612043,-37.8138513,Cafes and Restaurants
3329,105746,85,Outdoor,Melbourne (CBD),Monkey King Bar,144.9630189,-37.81073331,Cafes and Restaurants
3330,109312,95,Indoor,Melbourne (CBD),Hungry Jack's,144.9634198,-37.80945732,Cafes and Restaurants
3332,109694,434,Indoor,West Melbourne (Residential),Don Camillo Cafe Bar Restaurant,144.954241,-37.80592219,Cafes and Restaurants
3333,105870,64,Indoor,Melbourne (CBD),French Saloon,144.9613283,-37.81354346,Cafes and Restaurants
3335,102133,34,Indoor,Melbourne (CBD),360 Brew Bar,144.9621844,-37.81615528,Cafes and Restaurants
3336,110843,1101,Indoor,Docklands,Starbucks ,144.951187,-37.81501701,Cafes and Restaurants
3337,105456,83,Outdoor,Melbourne (CBD),Melbourne Mahn Doo,144.9586601,-37.81145082,Cafes and Restaurants
3339,101204,56,Indoor,Melbourne (CBD),Shandong Mama Dumplings,144.9672768,-37.8124312,Cafes and Restaurants
3340,105742,74,Indoor,Melbourne (CBD),Mamak ,144.9614561,-37.81220274,Cafes and Restaurants
3342,627248,747,Outdoor,Southbank,Restuarant Ayams Chef,144.9679591,-37.82998246,Cafes and Restaurants
3343,109388,86,Indoor,Melbourne (CBD),The Moat Bar & Cafe,144.965306,-37.80976881,Cafes and Restaurants
3346,107874,262,Indoor,Carlton,Red Capsicum,144.9600381,-37.8044181,Cafes and Restaurants
3347,111062,252,Indoor,Carlton,Lygon Charcoal Grill & Steakhouse,144.9666993,-37.80443778,Cafes and Restaurants
3348,108629,720,Indoor,Melbourne (Remainder),Toasted,144.9771931,-37.83854242,Cafes and Restaurants
3349,101789,25,Outdoor,Melbourne (CBD),Aix Cafe Creperie Salon,144.9655966,-37.8166033,Cafes and Restaurants
3351,102148,36,Indoor,Melbourne (CBD),Bistrot D'Orsay,144.9672778,-37.81485585,Cafes and Restaurants
3352,105961,45,Outdoor,Melbourne (CBD),Laurent Boulangerie Patisserie,144.9643486,-37.81473293,Cafes and Restaurants
3353,110542,804,Indoor,Southbank,West Village NYC,144.9523782,-37.82539976,Cafes and Restaurants
3354,103943,15,Outdoor,Melbourne (CBD),The Quarter,144.9654844,-37.81710105,Cafes and Restaurants
3355,106559,48,Indoor,Melbourne (CBD),Waiters Restaurant,144.9723505,-37.81207814,Cafes and Restaurants
3357,108973,1101,Indoor,Docklands,Velluto,144.9523393,-37.81815358,Cafes and Restaurants
3359,110736,752,Indoor,Southbank,The Tea Room,144.9686338,-37.82281707,Cafes and Restaurants
3360,105961,45,Indoor,Melbourne (CBD),Cafe Insieme,144.9643486,-37.81473293,Cafes and Restaurants
3361,612820,52,Outdoor,Melbourne (CBD),Rock the Wok,144.9573923,-37.81531863,Cafes and Restaurants
3362,106227,247,Outdoor,Carlton,Il Gusto,144.9671605,-37.80118693,Cafes and Restaurants
3363,105934,33,Indoor,Melbourne (CBD),Cafe De Tuscany,144.960452,-37.8162783,Cafes and Restaurants
3364,631080,1108,Indoor,Docklands,Cafernatics Forte,144.9450661,-37.81970478,Cafes and Restaurants
3365,612820,52,Outdoor,Melbourne (CBD),Laurent Boulangerie Patisserie,144.9573923,-37.81531863,Cafes and Restaurants
3366,625840,47,Indoor,Melbourne (CBD),Crisp Creative Salad,144.9701092,-37.81281453,Cafes and Restaurants
3367,103997,12,Indoor,Melbourne (CBD),Riverside Deli & Coffee House,144.9582721,-37.81974184,Cafes and Restaurants
3369,632898,1103,Indoor,Docklands,Focaccino,144.9490176,-37.81792089,Cafes and Restaurants
3371,103924,17,Outdoor,Melbourne (CBD),Bullrun,144.9708344,-37.81560645,Cafes and Restaurants
3372,105885,66,Indoor,Melbourne (CBD),Ling Nam Chinese Restaurant,144.9665408,-37.81199247,Cafes and Restaurants
3373,104560,84,Indoor,Melbourne (CBD),Rustica Canteen,144.9598612,-37.81146107,Cafes and Restaurants
3375,103908,931,Outdoor,Parkville,Parkville Cafe,144.9501914,-37.79382016,Cafes and Restaurants
3376,603923,78,Outdoor,Melbourne (CBD),Degani At Urban Workshop,144.9707325,-37.8091842,Cafes and Restaurants
3377,104654,54,Indoor,Melbourne (CBD),Affogato,144.9612664,-37.81398752,Cafes and Restaurants
3378,105672,68,Outdoor,Melbourne (CBD),Bad Boys,144.9707149,-37.81005686,Cafes and Restaurants
3379,108555,66,Outdoor,Melbourne (CBD),Stalactites Restaurant,144.967037,-37.81111923,Cafes and Restaurants
3381,636694,270,Outdoor,Parkville,Dr Dax Kitchen,144.9612468,-37.79739836,Cafes and Restaurants
3382,102174,38,Indoor,Melbourne (CBD),Cafe Alcaston,144.9735468,-37.81304887,Cafes and Restaurants
3384,573924,1109,Indoor,Docklands,Berth Restaurant,144.9418421,-37.81515588,Cafes and Restaurants
3386,106337,317,Indoor,North Melbourne,Platinum Cafe,144.9430243,-37.7985945,Cafes and Restaurants
3387,580629,655,Indoor,East Melbourne,Mugs Alley,144.9759275,-37.81642072,Cafes and Restaurants
3388,104019,16,Indoor,Melbourne (CBD),Movida,144.9690862,-37.81670922,Cafes and Restaurants
3389,620313,1110,Outdoor,Docklands,Chillipadi Mamak,144.9378299,-37.81315031,Cafes and Restaurants
3390,609487,1105,Outdoor,Docklands,11 Inch Pizza CBD,144.9489519,-37.81914692,Cafes and Restaurants
3391,625840,47,Outdoor,Melbourne (CBD),Nashi,144.9701092,-37.81281453,Cafes and Restaurants
3392,110702,67,Indoor,Melbourne (CBD),Yamato Japanese Restaurant,144.9681529,-37.81081665,Cafes and Restaurants
3393,109315,95,Outdoor,Melbourne (CBD),Druids Cafe,144.9631797,-37.80895593,Cafes and Restaurants
3394,575821,802,Indoor,Southbank,Pellaroma Cafe Bar ,144.962643,-37.82221927,Cafes and Restaurants
3396,106104,246,Outdoor,Carlton,Chocolateria San Churro,144.9664856,-37.80156205,Cafes and Restaurants
3399,599505,1103,Indoor,Docklands,Espresso Alto ,144.947217,-37.81817241,Cafes and Restaurants
3401,602733,786,Indoor,Port Melbourne,Felicci's,144.920988,-37.82600955,Cafes and Restaurants
3403,108145,54,Indoor,Melbourne (CBD),Manchester Press,144.9621262,-37.81387847,Cafes and Restaurants
3404,103908,931,Indoor,Parkville,Shuji Sushi,144.9501914,-37.79382016,Cafes and Restaurants
3405,101187,54,Indoor,Melbourne (CBD),McDonald's Bourke St West,144.9617562,-37.81416355,Cafes and Restaurants
3406,103978,131,Outdoor,Docklands,Jamps Cafe,144.9536422,-37.82253633,Cafes and Restaurants
3407,103943,15,Indoor,Melbourne (CBD),The Quarter,144.9654844,-37.81710105,Cafes and Restaurants
3408,589841,76,Indoor,Melbourne (CBD),Chocolateria San Churro QV,144.9657034,-37.810658,Cafes and Restaurants
3410,102106,21,Outdoor,Melbourne (CBD),The Commuters Cafe & Bar,144.9552105,-37.81936788,Cafes and Restaurants
3411,108982,38,Indoor,Melbourne (CBD),Mamma's Boy,144.9731836,-37.81260039,Cafes and Restaurants
3412,110679,113,Outdoor,Melbourne (CBD),Sushi Kissaten ,144.9572395,-37.80745984,Cafes and Restaurants
3414,106118,206,Indoor,Carlton,Papa Gino's Pizza Restaurant,144.9667173,-37.80018973,Cafes and Restaurants
3415,620308,1110,Outdoor,Docklands,Degani Bakery Cafe,144.9378299,-37.81315031,Cafes and Restaurants
3416,109985,656,Outdoor,East Melbourne,Aggies Cafe Bar Restaurant,144.9799837,-37.81680765,Cafes and Restaurants
3417,102117,32,Outdoor,Melbourne (CBD),Kantina Kartel,144.9574732,-37.81753383,Cafes and Restaurants
3418,589841,76,Indoor,Melbourne (CBD),Papparich,144.9657034,-37.810658,Cafes and Restaurants
3420,599505,1103,Indoor,Docklands,Nando's,144.947217,-37.81817241,Cafes and Restaurants
3422,105706,64,Outdoor,Melbourne (CBD),Kalamaki Greek Street Food,144.9610121,-37.81288006,Cafes and Restaurants
3424,108649,724,Outdoor,Melbourne (Remainder),Epicure Kitchen Cafe,144.9802844,-37.84659007,Cafes and Restaurants
3427,108620,710,Indoor,Melbourne (Remainder),@Rice Cafe & Bar,144.9757194,-37.83548357,Cafes and Restaurants
3428,107531,360,Indoor,North Melbourne,Maria Trattoria,144.9564599,-37.80519937,Cafes and Restaurants
3430,105656,58,Outdoor,Melbourne (CBD),Saigon Inn Vietnamese Restaurant,144.9713242,-37.81131159,Cafes and Restaurants
3432,103498,369,Outdoor,North Melbourne,5 Lire,144.9500956,-37.802235,Cafes and Restaurants
3433,105439,87,Indoor,Melbourne (CBD),Jack Sprat,144.9684259,-37.80864972,Cafes and Restaurants
3434,659720,619,Indoor,East Melbourne,KereKere Green,144.9804557,-37.81296163,Cafes and Restaurants
3436,101100,852,Indoor,Melbourne (Remainder),Jardin Tan,144.9803723,-37.83016988,Cafes and Restaurants
3437,108074,53,Outdoor,Melbourne (CBD),Queen Street Rescue,144.9599687,-37.81428585,Cafes and Restaurants
3438,105391,42,Indoor,Melbourne (CBD),Chilli India ,144.956277,-37.81673653,Cafes and Restaurants
3439,105870,64,Outdoor,Melbourne (CBD),Kirk's Wine Bar,144.9613283,-37.81354346,Cafes and Restaurants
3441,102109,31,Outdoor,Melbourne (CBD),Gloria Jean's Coffees,144.9543505,-37.81867544,Cafes and Restaurants
3443,109790,354,Indoor,North Melbourne,El Subor,144.9496812,-37.804917,Cafes and Restaurants
3446,105656,58,Outdoor,Melbourne (CBD),Rice Paper Scissors Asian Kitchen,144.9713242,-37.81131159,Cafes and Restaurants
3447,106113,206,Outdoor,Carlton,Ma's Dumpling Den,144.9665902,-37.80049164,Cafes and Restaurants
3448,110606,753,Outdoor,Southbank,The Deck,144.9662623,-37.82066923,Cafes and Restaurants
3450,573400,1103,Indoor,Docklands,Yummy Hut,144.9475368,-37.81486994,Cafes and Restaurants
3453,103204,74,Indoor,Melbourne (CBD),G2 Korean BBQ,144.9616267,-37.81161119,Cafes and Restaurants
3456,103814,377,Indoor,North Melbourne,Flavour Cafe,144.954319,-37.7997297,Cafes and Restaurants
3457,103915,18,Indoor,Melbourne (CBD),Cumulus Inc,144.9731346,-37.81494022,Cafes and Restaurants
3458,110950,929,Indoor,Parkville,Poplars,144.9479354,-37.77810275,Cafes and Restaurants
3459,108646,724,Indoor,Melbourne (Remainder),Beluga At Chevron ,144.9798191,-37.8455379,Cafes and Restaurants
3461,108506,904,Indoor,Parkville,Primary Cafe,144.9586811,-37.78398214,Cafes and Restaurants
3462,101111,48,Indoor,Melbourne (CBD),The Mess Hall,144.9717967,-37.81200666,Cafes and Restaurants
3463,102774,251,Outdoor,Carlton,Coffee on Drummond,144.9682868,-37.80482036,Cafes and Restaurants
3464,593697,613,Indoor,East Melbourne,Gourmet Pizza Bar,144.9856254,-37.81004657,Cafes and Restaurants
3465,561680,81,Outdoor,Melbourne (CBD),Cafe 555,144.9528962,-37.81327283,Cafes and Restaurants
3467,573401,1103,Outdoor,Docklands,Story Coffee & Food Store,144.9493733,-37.81733574,Cafes and Restaurants
3468,105949,42,Indoor,Melbourne (CBD),Kraken & Crew,144.956774,-37.81695942,Cafes and Restaurants
3469,109719,423,Indoor,West Melbourne (Residential),Smile Thai Restaurant,144.949623,-37.80538734,Cafes and Restaurants
3471,102198,67,Indoor,Melbourne (CBD),Sichuan House,144.9683249,-37.8109979,Cafes and Restaurants
3472,584059,1109,Indoor,Docklands,Docklands Lotus Restaurant,144.9436836,-37.81389091,Cafes and Restaurants
3473,101110,48,Outdoor,Melbourne (CBD),Shuji Sushi,144.9719053,-37.8119837,Cafes and Restaurants
3474,109302,85,Indoor,Melbourne (CBD),Bornga,144.9643593,-37.81143223,Cafes and Restaurants
3475,105922,35,Indoor,Melbourne (CBD),San Paolo Solarino,144.9653693,-37.81490375,Cafes and Restaurants
3478,103401,345,Outdoor,North Melbourne,S & J Sushi Noodle Town,144.9488818,-37.80430161,Cafes and Restaurants
3479,110606,753,Outdoor,Southbank,Tutto bene,144.9662623,-37.82066923,Cafes and Restaurants
3480,101193,55,Indoor,Melbourne (CBD),Mama's Buoi,144.9632879,-37.81360425,Cafes and Restaurants
3482,105732,73,Outdoor,Melbourne (CBD),Legals Cafe ,144.9586138,-37.81298088,Cafes and Restaurants
3483,110679,113,Indoor,Melbourne (CBD),Pizza @ QV,144.9572395,-37.80745984,Cafes and Restaurants
3484,604124,1108,Indoor,Docklands,Southern China Style Cuisine,144.943969,-37.81927362,Cafes and Restaurants
3485,102052,271,Outdoor,Parkville,Sage & Grace Cafe,144.9605953,-37.79301958,Cafes and Restaurants
3486,109997,607,Outdoor,East Melbourne,Il Duca Restaurant,144.9855915,-37.81618515,Cafes and Restaurants
3487,106236,247,Outdoor,Carlton,Little Lygon Restaurant,144.9671892,-37.80191702,Cafes and Restaurants
3488,102079,25,Indoor,Melbourne (CBD),Three Drops Espresso,144.9663304,-37.81584476,Cafes and Restaurants
3489,102124,33,Indoor,Melbourne (CBD),Sunny Boy Cafe,144.9597623,-37.81703239,Cafes and Restaurants
3491,103908,931,Indoor,Parkville,Degani Bakery Cafe,144.9501914,-37.79382016,Cafes and Restaurants
3493,105480,94,Indoor,Melbourne (CBD),Little Ipoh,144.9591368,-37.8107204,Cafes and Restaurants
3494,103172,14,Outdoor,Melbourne (CBD),Mad Mex Flinders Lane,144.9643316,-37.81741878,Cafes and Restaurants
3495,107540,252,Outdoor,Carlton,Michelino's Trattoria,144.9671858,-37.80324285,Cafes and Restaurants
3496,103601,57,Indoor,Melbourne (CBD),Yum Cha Cafe,144.9699123,-37.81128986,Cafes and Restaurants
3497,102465,520,Indoor,Kensington,Fifty Six Threads Cafe,144.9274102,-37.79735385,Cafes and Restaurants
3498,106437,23,Outdoor,Melbourne (CBD),Cafe on Flinders,144.9608186,-37.81804618,Cafes and Restaurants
3500,101175,53,Indoor,Melbourne (CBD),Bluestones 520 Cafe,144.9583865,-37.81527349,Cafes and Restaurants
3501,110606,753,Indoor,Southbank,Red Emperor,144.9662623,-37.82066923,Cafes and Restaurants
3502,611367,1108,Indoor,Docklands,Elements Cafe ,144.9457644,-37.82205739,Cafes and Restaurants
3503,109365,245,Indoor,Carlton,Oko Oko,144.9642823,-37.80131908,Cafes and Restaurants
3504,105394,22,Indoor,Melbourne (CBD),Hare & Grace,144.9571409,-37.81874137,Cafes and Restaurants
3505,110415,812,Outdoor,Southbank,Saporito Cafe Bar & Grill,144.9662582,-37.82261378,Cafes and Restaurants
3506,584059,1109,Indoor,Docklands,Aussie Steak N Burger,144.9436836,-37.81389091,Cafes and Restaurants
3507,109952,66,Indoor,Melbourne (CBD),New Kum Den Chinese Restaurant,144.9669911,-37.81162502,Cafes and Restaurants
3508,103610,87,Outdoor,Melbourne (CBD),Sally's Kitchen,144.9688284,-37.80893166,Cafes and Restaurants
3509,102504,861,Outdoor,South Yarra,Bacash,144.9819451,-37.83430009,Cafes and Restaurants
3510,105853,53,Indoor,Melbourne (CBD),The Taste of Korchi City,144.959659,-37.81430686,Cafes and Restaurants
3511,106234,247,Outdoor,Carlton,Ghans House,144.9672175,-37.80175883,Cafes and Restaurants
3512,106209,218,Outdoor,Carlton,Donnini's ,144.9675104,-37.79953749,Cafes and Restaurants
3513,103598,57,Indoor,Melbourne (CBD),Japanese Cafe Restaurant J,144.9700956,-37.81170899,Cafes and Restaurants
3515,108632,759,Outdoor,Melbourne (Remainder),Commodity Cafe ,144.977677,-37.83949217,Cafes and Restaurants
3516,106251,267,Indoor,Carlton,Mellow's Restaurant and Bar,144.9665747,-37.80530329,Cafes and Restaurants
3517,104653,54,Indoor,Melbourne (CBD),Campari House,144.9613142,-37.81409153,Cafes and Restaurants
3519,101171,51,Indoor,Melbourne (CBD),Hudson's Coffee,144.9553253,-37.81622847,Cafes and Restaurants
3520,107531,360,Outdoor,North Melbourne,Maria Trattoria,144.9564599,-37.80519937,Cafes and Restaurants
3521,103306,95,Outdoor,Melbourne (CBD),Gloria Jeans,144.9614515,-37.80977165,Cafes and Restaurants
3522,105485,95,Indoor,Melbourne (CBD),A Little Bird Told Me ,144.9623409,-37.80965592,Cafes and Restaurants
3523,105481,94,Outdoor,Melbourne (CBD),The Basement @ 350 La Trobe,144.9592776,-37.81067976,Cafes and Restaurants
3524,504545,58,Indoor,Melbourne (CBD),Red Pepper Indian Restaurant,144.9724607,-37.81126209,Cafes and Restaurants
3525,636694,270,Indoor,Parkville,Dr Dax Kitchen,144.9612468,-37.79739836,Cafes and Restaurants
